baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Arhgap26	14.0586933876429	-2.76782497687467	0.292764283706166	-9.45410738576502	3.25789679406972e-21	1.37059718126513e-18
Rbfox3	5.89919691843204	-3.29934380505581	0.354333904900525	-9.31139741194696	1.26161388628688e-20	5.13639640607314e-18
Slc35f1	7.09037641995227	-4.21313099161439	0.454275894684515	-9.27438818769004	1.78641308411232e-20	7.04572485455676e-18
Mctp1	6.15522802287772	-3.47620521482849	0.376518186424246	-9.23250281172776	2.64380779772689e-20	1.01113630954882e-17
Cacna2d2	2.78608648432805	-2.672547605396	0.291751802459135	-9.16034650983978	5.17309389243776e-20	1.92028288283697e-17
Airn	4.98881988441822	-3.14156722633679	0.34927711046048	-8.99448355546406	2.37345442285179e-19	8.55867664880357e-17
Ctnna3	23.4220195664711	-3.97602117508998	0.442241589438964	-8.99060891159973	2.45864452406944e-19	8.6195979273001e-17
A930011G23Rik	4.43117696347896	-2.43984504992566	0.274976542440485	-8.87292067996576	7.12520845672224e-19	2.43046637654842e-16
Csmd2	6.81665150920962	-2.71707979842495	0.307247403794903	-8.84329619995322	9.29354346419876e-19	3.08667926478033e-16
Ncam2	23.8588936189905	-2.78196488176606	0.3158146517654	-8.80885312386525	1.26432716762988e-18	4.09155722632224e-16
Cntnap2	30.815759170952	-2.36787489756568	0.27172013653108	-8.71438873760038	2.92331653059532e-18	9.22379448316088e-16
Grm5	9.23315300041554	-5.40877601833141	0.634806027236319	-8.52036021440906	1.59057837352828e-17	4.77968801245248e-15
March1	5.82844323357033	-4.60342567570489	0.540192923817104	-8.52181780386204	1.57068340965229e-17	4.77968801245248e-15
Ntrk3	8.06869724521495	-4.68182261632942	0.561531493494284	-8.33759579039012	7.58162257822301e-17	2.22529438511053e-14
Slc24a3	13.8961567387132	2.64089484112671	0.321672146674263	8.20989590933087	2.213803290211e-16	6.35009348312568e-14
Kcnh1	2.26756976861802	-4.54845120679522	0.558213690644857	-8.14822581929293	3.69302246884495e-16	1.02789470395818e-13
Kirrel3	50.0870424014536	2.88724957799367	0.354416376471691	8.14649031384216	3.74638747976201e-16	1.02789470395818e-13
Sez6l	2.57059581181956	-5.1251934071763	0.629574393100483	-8.14072723310127	3.92910672231995e-16	1.05509055196596e-13
Chrm2	2.80509891066538	-8.81675211398179	1.08360641960634	-8.13648936962259	4.06904558842099e-16	1.06990467440544e-13
Grik4	2.37898318522218	-6.49359306429737	0.803823397421153	-8.07838274567558	6.56313373486233e-16	1.69047573199383e-13
Gria1	12.1023651609352	-5.18548697637716	0.64342126584304	-8.05924089186406	7.67696817055027e-16	1.9378203056103e-13
Fstl5	2.81747349052718	-4.67271181610638	0.581285983637033	-8.03857644540095	9.08881513268955e-16	2.24921442724853e-13
Sncaip	3.16571552195783	-6.4669825608274	0.817089248362013	-7.91465873990082	2.47932202830127e-15	6.01760063830584e-13
Ephb1	4.64200221186633	-3.09703000748421	0.392237256330347	-7.89580784971599	2.88440777583674e-15	6.86870010166708e-13
Garnl3	4.67751934404709	-4.03515707778354	0.511642033461735	-7.88668016676023	3.1033140384483e-15	7.25313453319555e-13
Clstn2	3.05436545444408	-4.14309810169365	0.534718825285062	-7.7481807368292	9.32183987621298e-15	2.13910801959425e-12
Kcnh7	3.08542159402607	-5.71120333974118	0.741954426482665	-7.69751232136442	1.38740715369424e-14	3.11175955228882e-12
Nav2	17.1248992811375	-2.2200521572739	0.288473229789104	-7.69586889881229	1.4053584857021e-14	3.11175955228882e-12
Dpp6	35.6709585325544	-1.81524968415568	0.236242451028831	-7.68384207093309	1.54386971616268e-14	3.35951373925675e-12
X4930578G10Rik	7.25647188476887	-2.6898433061512	0.351597419503292	-7.65034996545535	2.00433071749813e-14	4.28756915009219e-12
Nav3	19.1227165771826	-3.88272882729733	0.51238211600969	-7.57779927514859	3.51465595009116e-14	7.39307879101676e-12
Ppm1l	5.00668779111209	-1.40738180108165	0.186026324578001	-7.56549807815794	3.86381229880011e-14	7.99429098740264e-12
Gabrg3	4.09272539138677	-4.90789450970136	0.650354123235741	-7.54649556964882	4.47126283114833e-14	9.10190454708436e-12
Tenm4	5.75414655384963	-2.14971637859275	0.286805761474001	-7.49537375938531	6.61097062681937e-14	1.32439778223948e-11
Oxr1	18.5517328601495	-2.31944699728834	0.310008964506618	-7.48187072906023	7.32720032879154e-14	1.44494680233872e-11
Robo1	4.07706351271228	-4.16120620784989	0.558374530514997	-7.45235676135147	9.16873816954582e-14	1.7802868375052e-11
Lrrc4c	52.2795654572474	-1.93993140332668	0.260828836908238	-7.43756490394949	1.02558198672931e-13	1.96119246280464e-11
Gria3	12.2301631522773	1.85835566836321	0.250815350385069	7.40925810764826	1.27007905263353e-13	2.3924877198937e-11
Sema5a	2.69825385653193	-6.92849204139605	0.944599617066206	-7.33484527859007	2.21977776654887e-13	4.11997282229608e-11
Synpr	3.40987051084383	-3.16797393694933	0.433224616288601	-7.31254369636031	2.62131993335984e-13	4.7947360694108e-11
Ptprt	9.27557521126525	-2.9850970618188	0.41087267002804	-7.26526069892915	3.72319504834956e-13	6.71292067217426e-11
Meg3	95.5874933191755	-0.830101322053148	0.114744610487423	-7.23433822753822	4.67804590086491e-13	8.31572074856565e-11
Mir124.2hg	1.78207324963598	-4.51699006672202	0.625287312890947	-7.22386329228114	5.05310573948641e-13	8.85767326917472e-11
Thrb	6.5503612475974	-1.94281927038942	0.269644030586889	-7.20512620346465	5.79901143180646e-13	1.0025934696004e-10
Kcnq5	5.12416878906667	-3.41531876538106	0.477891171208776	-7.14664545223207	8.89241593354353e-13	1.51663758780071e-10
Hs3st5	2.27016904001649	-4.5168670251977	0.63657194407404	-7.09561121448409	1.28781042940005e-12	2.16712739059441e-10
Trpm3	63.5206155255148	2.90383125425989	0.409523530711622	7.09075556467771	1.33381753453146e-12	2.2150146188581e-10
Plxna4	6.91537150276689	3.01164417458031	0.424849722631501	7.08872811761842	1.35350133348386e-12	2.21851173115582e-10
Bach2	5.83836940485366	-2.52209446725305	0.355886294744923	-7.08679852102969	1.37249971754383e-12	2.22081011988726e-10
Grip1	6.22826716251876	-2.86531848221841	0.409074074980669	-7.00440007681692	2.48046376589691e-12	3.91324164867312e-10
Edil3	10.1839225443011	-3.3403948997651	0.476877985183896	-7.00471609834738	2.47487159240874e-12	3.91324164867312e-10
Gpc6	15.7425747331077	-2.74385653042229	0.393025043616403	-6.98137834977337	2.92297947436939e-12	4.55443505506371e-10
Nebl	13.6712366943264	-1.87444275639921	0.269267691067489	-6.96126129714316	3.37239596661019e-12	5.13672592828502e-10
Elavl2	5.17553899256188	-2.91748451539739	0.419117156566638	-6.96102383232676	3.37808614252165e-12	5.13672592828502e-10
Sptb	1.75135082343866	-4.60781566778699	0.662595720119084	-6.95418869738377	3.54596720918925e-12	5.32781573180684e-10
Gprin3	1.16094974209138	-5.37097383891852	0.774537528996499	-6.93442685195284	4.07871381503070e-12	6.05617024229441e-10
Sorcs2	1.13876960154197	-5.36580397651337	0.774142965836854	-6.93128299720827	4.17040810563006e-12	6.12031636059964e-10
Grin2b	6.97820168928022	-1.65311707881336	0.239445697345322	-6.90393311360813	5.05821232357159e-12	7.10294309435916e-10
Cacna1d	16.5328717953053	1.39037174324009	0.201432065858388	6.90243500862247	5.11186117186194e-12	7.10294309435916e-10
Nrg3	27.5895975413992	-1.93758172615008	0.280591489671887	-6.90534744448525	5.00807019708536e-12	7.10294309435916e-10
Shisa6	6.28481698679372	3.88530116320828	0.56290999991143	6.90217115314988	5.12136773303767e-12	7.10294309435916e-10
Angpt1	2.7173718025739	-3.7374894718084	0.54110440634988	-6.90715031692372	4.94485906170189e-12	7.10294309435916e-10
Dock10	8.88878293921338	-4.07804372624978	0.593270301126557	-6.873837639447	6.24973370059776e-12	8.57368359078743e-10
Khdrbs3	2.85316013541051	-4.05026192427151	0.591514481073755	-6.84727433370559	7.52702928884539e-12	1.02149071671524e-09
Atrnl1	6.7085536331202	-1.77335860108131	0.259617677964578	-6.83065427202251	8.45282226025689e-12	1.13492627390109e-09
Litaf	2.24351669952142	-5.46908177869022	0.801202383874643	-6.82609274356068	8.72585308386455e-12	1.15925254496268e-09
Galnt18	3.3588618166277	4.31064126038852	0.634593684275053	6.79275789722506	1.10009911699155e-11	1.44628655786983e-09
Grm8	9.31054759807166	3.80442742120863	0.561215352708288	6.77890831540761	1.21087335422386e-11	1.57550851584116e-09
Sorcs3	6.8896377289146	4.70330699807812	0.699834076301271	6.72060300769549	1.80974043296892e-11	2.3306871433164e-09
Ptprg	15.3474635845709	-1.52871578547385	0.228003308188555	-6.70479651202967	2.01687221956098e-11	2.57120649324031e-09
Sgsm1	0.776712728025579	-4.34793971578048	0.652456413379445	-6.66395429122999	2.66556398575999e-11	3.36420830642768e-09
Plcxd3	6.01341518320763	-1.73666395191115	0.260714024713328	-6.66118347035885	2.71631289497452e-11	3.39431535123499e-09
Msra	6.66523249557235	-1.76763454892	0.265817132488374	-6.64981422518846	2.93463189629866e-11	3.63117540815543e-09
Csmd3	23.3634292784506	-2.61387116351013	0.393352188313919	-6.64511661855585	3.02977092345498e-11	3.7124989150413e-09
Ppm1e	5.86108842140436	-2.29057935038677	0.345276683219382	-6.63404006615582	3.26621107189643e-11	3.96373557100047e-09
Il1rapl1	26.4346032092261	2.62982432437449	0.397702952638964	6.61253407077884	3.77796125616987e-11	4.54110942991618e-09
Tbc1d16	2.13148131769792	-2.77568338489638	0.42076096989059	-6.59681763167849	4.20076959542558e-11	5.00168991168549e-09
Magi3	3.54998982103696	-2.22843888407647	0.339602219428433	-6.5619090706387	5.31232085783545e-11	6.26605621932161e-09
P3h2	1.4837026228044	-5.84518090553064	0.898648159863173	-6.50441537255317	7.7996109300445e-11	9.11471199519367e-09
Tanc2	13.9576633022715	-2.04632849481655	0.31727710031314	-6.4496570751463	1.12103519255751e-10	1.29803533626315e-08
Olfm1	1.84757289463583	-3.79178256682185	0.588276213432012	-6.44558199064439	1.15157650619709e-10	1.32127700770123e-08
A230006K03Rik	1.46208421643162	-4.7306756201244	0.738247298820705	-6.40798229493193	1.47458027512386e-10	1.67663762633678e-08
Tanc1	4.19494878427357	-3.4157739915579	0.535483237562709	-6.37886258980774	1.78408019383834e-10	2.01043536843158e-08
Ptprk	10.9784473662194	3.18693859936619	0.499851810783536	6.3757668385167	1.82049715225538e-10	2.03331810253232e-08
Cit	4.49995794859617	-1.70099939191363	0.267512446475661	-6.35858037382343	2.0362683195352e-10	2.25436337375911e-08
Kcnj3	10.059198390541	-1.95351179541721	0.307812222027074	-6.34643999043477	2.20354443044459e-10	2.41834210927314e-08
Pcdh7	15.4908055856033	-2.81549387616401	0.44550982661373	-6.31971217686545	2.62050919673897e-10	2.85115918724505e-08
Socs2	1.88724219589336	4.09990975576802	0.656233830871444	6.24763546604044	4.16712826382045e-10	4.49515605279298e-08
Rbms3	6.46112512823961	-2.660386775455	0.426159832222878	-6.24269716265431	4.30089116957706e-10	4.60013113993492e-08
Sh3kbp1	2.78916642170583	-4.41599815642873	0.710418856126833	-6.21604862869846	5.09830096268238e-10	5.4071980210096e-08
Rapgef5	4.89459602495727	-5.28147429697006	0.850178999913139	-6.21219095920937	5.22508735703764e-10	5.49548562776434e-08
Syndig1	6.1293384867127	3.86907495742131	0.624799262720938	6.19250883967416	5.92140276694578e-10	6.17636564641509e-08
Tnr	20.6538629685413	2.7240725022854	0.440314157713325	6.18665662814993	6.14536226832483e-10	6.3574276384039e-08
Atp8a2	4.44981325912792	-1.90659010586758	0.309609927887857	-6.15803930731239	7.36510779924458e-10	7.5573191491273e-08
Nos1ap	4.06195640969734	2.62114794797345	0.426814648531406	6.1411855403566	8.1907842525523e-10	8.29620779365705e-08
Tll1	3.5662079937629	-2.71873838234171	0.442741919035625	-6.14068437039716	8.21667042395319e-10	8.29620779365705e-08
Apba1	9.48020759110407	-1.59497550951698	0.259814473025898	-6.1389016975894	8.30939643266036e-10	8.32324542671479e-08
Epb41l1	1.60128559461796	-2.79040820155917	0.45583749119782	-6.12149780446254	9.26997964511332e-10	9.21231599220277e-08
Cpeb2	2.31109900604114	-3.91037645509575	0.646014951823721	-6.05307422693025	1.42107345494466e-09	1.40120063084817e-07
Adam23	3.24791213307236	-2.32080621722876	0.385068565995913	-6.02699472813732	1.67036449577399e-09	1.63423800784213e-07
Gm20642	3.89033040487431	-2.34384119789295	0.390915899581051	-5.99576840032568	2.02525488576631e-09	1.96621091640435e-07
Fam135b	4.68028524744257	-4.17176219952246	0.701457883450404	-5.94727395321579	2.7264489334907e-09	2.62675664042642e-07
Adgrl3	27.2225624507914	1.9068795701402	0.320737805578863	5.945290941611	2.75966253058969e-09	2.63861369686155e-07
Alcam	7.23589687066059	-2.92919646305795	0.494084053581322	-5.92853876142317	3.05642270957496e-09	2.9003842870335e-07
Dgkg	4.98798053516732	-5.00987499376797	0.84744502668088	-5.91174039145613	3.38511772879679e-09	3.18832618321972e-07
Pcdh17	2.65838605082689	-4.90664055426937	0.83183910858484	-5.89854516772691	3.66720584621286e-09	3.42842999889278e-07
Ano4	4.73229553889233	-2.58370691452572	0.439375676673457	-5.88040497391013	4.09263912515074e-09	3.79802929400938e-07
Pvt1	3.36138134494385	-2.30508837463625	0.393142662169158	-5.86323641885611	4.5393117678041e-09	4.18179954901136e-07
Alk	2.16062270949034	-4.54679819222761	0.776797571742326	-5.8532600482122	4.8202952350932e-09	4.40847435957328e-07
Dock4	19.9117178863103	-2.09047441091874	0.357308835166583	-5.8506093473567	4.89775343558231e-09	4.44708964823629e-07
Pacsin2	2.24778120424709	-4.01022365515368	0.686309197222047	-5.84317341423623	5.12156525483466e-09	4.61709107723345e-07
Lrrc9	0.451169911960713	-5.58348453746141	0.960805584987843	-5.8112532074135	6.20068930279847e-09	5.5502765738028e-07
X9530059O14Rik	4.00652426895036	-6.34359813363609	1.09454542901903	-5.79564627054488	6.80585795219805e-09	6.04906571934448e-07
Gm15398	2.29101627814204	-6.56027944726125	1.13582500605159	-5.77578360425998	7.65957642806278e-09	6.76024574115946e-07
Dopey2	1.77196211559857	-2.16264486955177	0.374655546568177	-5.77235513890419	7.8171140835579e-09	6.85137478115168e-07
Hs3st4	3.4011788279662	-5.13557957767536	0.8911812505977	-5.76266564655733	8.279571585784e-09	7.20665330925379e-07
Mtcl1	5.84503704207203	-1.80187818096496	0.313273517026523	-5.7517730769831	8.8312288040389e-09	7.63417388601198e-07
Kcnip4	65.2727819816033	3.32939446127451	0.578979157519936	5.75045650267621	8.90028007451951e-09	7.64152617826604e-07
March11	4.48869830322799	1.97673709808419	0.345016723692696	5.72939501867408	1.00789441843411e-08	8.59502395611952e-07
Cdh18	17.9658348435028	-2.21494203018599	0.388405213690677	-5.70265782258513	1.17953614084231e-08	9.99122525743004e-07
Erbb4	17.1446357964927	-2.51670912151469	0.441621015180637	-5.69879837010311	1.20654821225629e-08	1.01518966579244e-06
Tmem150c	0.834889325913486	-3.49764459855552	0.614326339118481	-5.69346351578286	1.24487827053525e-08	1.04050388426658e-06
Cdk17	3.8081977321177	-1.81471332110036	0.321003508358115	-5.65325073978895	1.57441369341486e-08	1.30728126477559e-06
Slc25a13	1.72077697116833	-5.4104361469971	0.963712992718395	-5.61415710681207	1.97522692635772e-08	1.62936856454646e-06
Syt1	15.2554190142836	-2.4024778707944	0.428124716177626	-5.6116308636515	2.00428630687382e-08	1.64260373240614e-06
Mkl2	3.39554209196635	-2.44656893440408	0.436344904484133	-5.60696116595318	2.05909838188174e-08	1.67663746307932e-06
Epb41l4b	1.29825880349818	-4.38606136444609	0.782865826078791	-5.60257098769395	2.1119549645993e-08	1.70865279539793e-06
Nrp1	2.54066056089506	-5.40208290410208	0.967787805080806	-5.58188776066571	2.37921907031987e-08	1.91261935582847e-06
Galntl6	2.05685289024044	-3.86269590151691	0.695016783047542	-5.55770162064228	2.73350146497443e-08	2.1835140499647e-06
Mgat5	7.54261875105322	1.95156888388748	0.35243836537444	5.53733383087873	3.07110838395093e-08	2.43776471156256e-06
Gm11417	2.55711305313102	3.62163794590026	0.655010294573491	5.52913133717766	3.2182034697131e-08	2.53855912445307e-06
Epha6	3.5998853730112	-2.63745785667245	0.47862194400573	-5.5105243077632	3.57766397004217e-08	2.80457745129827e-06
X4930445B16Rik	1.48788870171221	-2.46634387434674	0.448193048903639	-5.50286060968563	3.73677859875881e-08	2.91122732684784e-06
Nell1	1.95328688090224	-3.1661412451503	0.576489229643291	-5.49210823437133	3.97163854468662e-08	3.07521779585827e-06
Gprc5b	1.25266762393229	-5.02707284271854	0.917888958588341	-5.47677667944703	4.33143294551595e-08	3.33335458569249e-06
Lsamp	183.506773303052	-1.0969667266956	0.200870180800961	-5.46107302896574	4.73265301822283e-08	3.62004931775699e-06
Zbtb20	42.7815169392071	1.52882033141632	0.280964452145423	5.44133010330084	5.28842143074341e-08	4.0207931853863e-06
Pde8b	5.13696845015743	-4.85981128593711	0.893623872186513	-5.43831855570975	5.37857458377413e-08	4.06484968992894e-06
Usp29	3.47522584807729	-1.47893147610984	0.272375114211341	-5.42975991177487	5.64299148371138e-08	4.23929735213818e-06
Fam78b	1.14582434496639	-2.60100114788202	0.480006124463851	-5.41868325281732	6.00395788989417e-08	4.43134225312013e-06
Kcnc1	2.75612475017625	-1.99411451678149	0.367994636578318	-5.41886842515731	5.99774357605317e-08	4.43134225312013e-06
Galnt14	0.826125628194293	-5.94038981957698	1.09615042350168	-5.41931991468857	5.98261786933461e-08	4.43134225312013e-06
Aff2	3.90008722695695	-1.2691744313669	0.234463112614511	-5.41310919749494	6.1939690793681e-08	4.54500486922702e-06
Kcnk10	2.1669532502045	-4.70152963622856	0.870997245472553	-5.39786969553248	6.74368148182525e-08	4.91976901630731e-06
E430024P14Rik	1.04649173846374	-2.73158963514054	0.506177078433734	-5.39650993994614	6.79496490483286e-08	4.92869264735032e-06
Megf10	2.59490289345544	4.04896196173736	0.754384754005	5.36723726220815	7.99518524947889e-08	5.76612760192417e-06
Lrp8os2	0.929733080304259	-4.69094249650869	0.879480980231494	-5.33376230066278	9.61984344535248e-08	6.89841159794282e-06
Mdga2	37.5491567787741	-1.22726623468968	0.230858531235639	-5.31609652076058	1.06016927897917e-07	7.55954602824636e-06
Prkcg	1.54555897800233	3.7808331270331	0.714590514738308	5.29090863795986	1.21710157853587e-07	8.58158604620183e-06
Ncald	2.48253928753826	-2.31990980192274	0.438461891182787	-5.29101809889245	1.21637326959001e-07	8.58158604620183e-06
Tbc1d4	8.58753551611617	1.76127957403001	0.333991889354568	5.27342019422581	1.33904497003948e-07	9.38893698159347e-06
Rbfox1	28.3008800452057	-2.43150537387792	0.463343499563428	-5.24773818164912	1.53977911306782e-07	1.07367691635519e-05
Ror1	2.37070292733768	-5.38326353287431	1.02861646676803	-5.23349927479657	1.66330659514599e-07	1.15343915040316e-05
Necab1	0.715499745074162	-5.484576916444	1.0484031705033	-5.23136239068323	1.68265271458516e-07	1.16047868364915e-05
Palm2	1.66868167689928	-2.93056612541644	0.561110219730392	-5.22279941153905	1.76238268087572e-07	1.20886042474633e-05
Abtb2	4.75820051840347	-2.73897722624632	0.524786271669949	-5.21922423300152	1.79674124044719e-07	1.22576601057751e-05
X5330434G04Rik	7.13636438235526	-1.11013091054178	0.213968932158133	-5.18828083752524	2.12244355813859e-07	1.44018065307888e-05
Zeb2	15.0535602905219	-4.66537303987627	0.900607140698146	-5.18025321924463	2.21584897586792e-07	1.49552031681438e-05
Map3k1	1.57288864853871	-2.42374243304527	0.468173592572421	-5.17701654150932	2.25462233417871e-07	1.50748971583892e-05
Sh3pxd2a	1.40955678051451	-4.91788039788686	0.949988150940082	-5.17678077670786	2.25747212022467e-07	1.50748971583892e-05
Abcc4	1.93383457443014	-3.75544940844803	0.727196552303817	-5.16428384671306	2.41361204693185e-07	1.60327356022773e-05
Erc2	9.85295700210602	1.04658321393807	0.202968752299244	5.15637605336932	2.51775007900516e-07	1.66369234278137e-05
Sipa1l2	0.661279644797711	-4.80431028465649	0.931947078195082	-5.15513208535519	2.53452210229225e-07	1.66605226317867e-05
Nfatc2	1.35116134222491	-4.80392101251211	0.932139262219741	-5.15365161324965	2.55462351290514e-07	1.67056494074486e-05
Gm38399	2.39012822049118	-2.77679263468089	0.539488068117839	-5.14708813555143	2.64561043605595e-07	1.71232047761345e-05
Klf12	6.57168699429338	-1.31964698480444	0.256374187891226	-5.14734730379461	2.64195906984395e-07	1.71232047761345e-05
Ryr3	1.57521737100397	-3.25070968166813	0.631795128446639	-5.14519586382452	2.67241835800471e-07	1.72084653552946e-05
Ano6	3.87316150386459	-2.31212035531353	0.449484463327636	-5.14393832035122	2.69037896550488e-07	1.72361791490544e-05
D030068K23Rik	1.65353723566841	-2.52843626429842	0.492423517986904	-5.13467812145735	2.82627309552553e-07	1.80153498679938e-05
Tgfbr1	4.21482511812897	-4.67076539657883	0.913221368168895	-5.11460370878554	3.1440031614829e-07	1.99399316085808e-05
Gm12394	4.78233202865663	-2.37675314573017	0.465007659819634	-5.1112128919598	3.20097012673426e-07	2.01997219847566e-05
Ntng1	4.46777061662674	-3.03345725426116	0.594824248063497	-5.09975385861765	3.40095456295974e-07	2.13549490244353e-05
Dlgap2	1.51415672240661	-2.7268417879232	0.535131871285198	-5.09564452099309	3.47556759750625e-07	2.17154151723398e-05
Rnf182	1.65561258739111	-3.56275342731587	0.70084499851528	-5.08351123980832	3.70520642068101e-07	2.30361626775444e-05
Map1b	6.48817809391745	-1.35139872467844	0.266382036484827	-5.0731601218741	3.91262997289301e-07	2.42065210234719e-05
Abhd3	1.44038086637067	-2.3967366240112	0.472731015130213	-5.06997964445177	3.97858251972001e-07	2.44944829177494e-05
Mast4	16.8179854398198	-2.14562409482472	0.424171469088234	-5.05838853196983	4.22814284310218e-07	2.59045586518411e-05
Cacng3	1.4629358080279	-4.52795099703612	0.89573673275929	-5.05500202396289	4.30386204424266e-07	2.62410835074332e-05
Chn1	1.95026942708748	-2.78133185343715	0.550692589788368	-5.05060700836018	4.40408310798813e-07	2.67230446663068e-05
Dab1	20.791502074051	1.42197190626801	0.282118718645485	5.04033164865917	4.64725784871649e-07	2.80636561285411e-05
Gm13889	1.94661317543851	-5.30492499447021	1.05387168358365	-5.03374848865001	4.80980641964776e-07	2.89069365820831e-05
A830018L16Rik	0.74458383776058	-3.04152893989721	0.605875924308411	-5.02005248577755	5.16573630240634e-07	3.08989373804125e-05
A330033J07Rik	2.11566325326956	-4.86841609156717	0.971993205403015	-5.00869354282018	5.48007500953225e-07	3.26245408940125e-05
Lekr1	1.23764131316578	-2.22670430914272	0.445723407516457	-4.99570870991446	5.86200868694021e-07	3.45721549709684e-05
Tmod1	2.7236807166543	-2.69681011592791	0.539754382611088	-4.99636538916454	5.8420921170096e-07	3.45721549709684e-05
Lpp	6.62745057019813	-1.90018287548192	0.381056990917286	-4.98661071906272	6.1447698858376e-07	3.60712282461192e-05
Kndc1	1.36693064363413	-3.40518480630004	0.683272757484063	-4.98363906507639	6.23994292267332e-07	3.64603331606759e-05
Chac2	0.958732044804331	-2.41442433410919	0.484589936536354	-4.98240708704452	6.27981464467066e-07	3.65242122720684e-05
Fgf1	1.92054286580831	-3.48762713164285	0.701079913012333	-4.97464991780688	6.53656606682498e-07	3.78431194171551e-05
Pak1	5.05183573330112	2.02182972973063	0.406538425000026	4.97328076609363	6.58292119387232e-07	3.79374650172888e-05
Scg2	1.81452042454709	-3.54999490729544	0.718003115219467	-4.94426114879785	7.643318795081e-07	4.37815968425757e-05
Kcnn3	1.57095574813659	-6.77579605570736	1.37059921306704	-4.94367426386079	7.66637580398481e-07	4.37815968425757e-05
Kcnmb2	1.85614431352862	-4.6537763329253	0.943616128677907	-4.93185331565461	8.14530752143971e-07	4.63071739766174e-05
Fgfr2	22.3382574085301	-1.11019137052323	0.225599687645036	-4.92106785302837	8.60732804474839e-07	4.87143889025872e-05
Dip2c	10.8391518833775	-1.05584559612322	0.214840472837172	-4.91455628532084	8.89837590649154e-07	5.01367867481383e-05
Larp1b	1.88223881015689	-2.02366082068444	0.412360265635482	-4.90750683159497	9.2241443427585e-07	5.17413003333134e-05
