sep=;
"Cluster";"MLI1";"ID";"Description";"GeneRatio";"BgRatio";"pvalue";"p.adjust";"qvalue";"geneID";"Count"
"PolII";"PolII";"GO:0099106";"ion channel regulator activity";"25/2556";"110/22669";0.000453482016706256;0.0356959832756333;0.0331984098085724;"Abcc9/Akap9/Ank2/Cacnb2/Camk2d/Dpp6/Fkbp1b/Fxyd2/Itpr1/Kcnab1/Kcnip2/Kcnip4/Lrrc55/Mcub/Nedd4/Nedd4l/Nrxn1/Nrxn3/Pln/Prkcb/Rem1/Sgk1/Sgk3/Tspan13/Wnk2";25
"PolII";"PolII";"GO:0050839";"cell adhesion molecule binding";"51/2556";"284/22669";0.000525312706345986;0.0356959832756333;0.0331984098085724;"Adam17/Adam24/Adam25/Adam9/Angptl3/Anxa7/App/Ccdc141/Ccn2/Ccn4/Cdh12/Cdh20/Cdh23/Ctnna1/Ctnnb1/Ctnnd1/Ctnnd2/Dchs1/Dscam/Dscaml1/Dsg2/Dsp/Esam/Fermt2/Fgfr1/Gsk3b/Ilk/Itga11/Itgb1bp1/Jam2/Kirrel3/Lrrc4c/Lyn/Ndrg1/Neo1/Nlgn1/Nrxn1/Numb/Pkp4/Prom1/Prtg/Psen1/Ptpn2/Ptprt/Ptprz1/Sell/Src/Tgfbi/Tnn/Tnr/Vcam1";51
"PolII";"PolII";"GO:0015081";"sodium ion transmembrane transporter activity";"31/2556";"149/22669";0.00053035222695217;0.0356959832756333;0.0331984098085724;"Asic2/Atp1b1/Atp1b3/Gria2/Hcn1/Hcn4/Scn1a/Scn2a/Scn7a/Scn9a/Scnn1b/Scnn1g/Slc10a5/Slc1a3/Slc23a1/Slc24a1/Slc24a2/Slc24a3/Slc28a3/Slc34a1/Slc4a11/Slc4a9/Slc5a11/Slc5a7/Slc6a11/Slc6a18/Slc6a19/Slc6a3/Slc6a5/Slc9a3/Slc9a8";31
"PolII";"PolII";"GO:0042578";"phosphoric ester hydrolase activity";"61/2556";"357/22669";0.000616973775936696;0.0356959832756333;0.0331984098085724;"Cdc14a/Cdc14b/Cpped1/Ctdp1/Dusp15/Enpp1/Enpp3/Eya3/Fbp1/Fbp2/Gdpd5/Gnaq/Impa1/Impa2/Inpp4b/Lhpp/Lpin2/Lpin3/Lrrc39/Lrriq4/Lrrk2/Minpp1/Mppe1/Mtmr12/Mtmr7/Nt5c2/Nt5dc3/Nt5e/Pde11a/Pde7a/Pfkfb3/Phlpp1/Plcb1/Plcb4/Plcg1/Plch1/Plcxd3/Pld1/Plpp5/Plppr4/Pp2d1/Ppm1d/Ppm1l/Ppp2ca/Ppp3cb/Ppp6c/Pten/Ptp4a1/Ptpdc1/Ptpn1/Ptpn2/Ptpra/Ptprg/Ptprk/Ptprt/Ptprz1/Pxylp1/Smpd1/Smpdl3b/Tdp1/Tpte";61
"PolII";"PolII";"GO:0072341";"modified amino acid binding";"24/2556";"106/22669";0.000618443162620849;0.0356959832756333;0.0331984098085724;"Anxa2/Asap1/BC053393/Cps1/Dppa1/Gap43/Gm12169/Gsdmc/Gsdmc2/Gsdmc3/Gsdmc4/Gsta1/Gsta2/Gsta4/Havcr1/Lancl1/Mthfsl/Osbpl5/Osbpl8/Prmt3/Syt9/Sytl2/Timd2/Uros";24
"PolII";"PolII";"GO:0005229";"intracellular calcium activated chloride channel activity";"7/2556";"15/22669";0.00064960843085775;0.0356959832756333;0.0331984098085724;"Clca1/Clca2/Clca3a1/Clca3a2/Clca3b/Clca4a/Clca4b";7
"PolII";"PolII";"GO:0061778";"intracellular chloride channel activity";"7/2556";"15/22669";0.00064960843085775;0.0356959832756333;0.0331984098085724;"Clca1/Clca2/Clca3a1/Clca3a2/Clca3b/Clca4a/Clca4b";7
"PolII";"PolII";"GO:0009881";"photoreceptor activity";"6/2556";"12/22669";0.00103150101041071;0.0458435013499362;0.0426359272168843;"Gpr52/Gpr88/Opn1sw/Opn4/Rho/Rrh";6
"PolII";"PolII";"GO:0015095";"magnesium ion transmembrane transporter activity";"7/2556";"16/22669";0.00104284579958909;0.0458435013499362;0.0426359272168843;"Cnnm2/Mmgt2/Nipa1/Nipa2/Nipal4/Zdhhc13/Zdhhc17";7
"SF3A66";"SF3A66";"GO:0042605";"peptide antigen binding";"25/2539";"46/22669";9.96758563419166e-13;1.10939228108553e-09;9.92561685257401e-10;"Gm11127/Gm7030/Gm8909/H2-Aa/H2-Ab1/H2-Bl/H2-D1/H2-K1/H2-M10.1/H2-M10.2/H2-M10.3/H2-Q1/H2-Q10/H2-Q2/H2-Q4/H2-Q6/H2-Q7/H2-Q9/H2-T10/H2-T22/H2-T23/H2-T24/H2-T3/Tap1/Tap2";25
"SF3A66";"SF3A66";"GO:0046977";"TAP binding";"11/2539";"12/22669";3.6769838502321e-10;2.04624151265416e-07;1.83075090648398e-07;"H2-D1/H2-K1/H2-Q1/H2-Q10/H2-Q2/H2-Q4/H2-Q6/H2-Q7/Tap1/Tap2/Tapbp";11
"SF3A66";"SF3A66";"GO:0003735";"structural constituent of ribosome";"45/2539";"158/22669";2.06416950038084e-09;7.65806884641291e-07;6.85159420126412e-07;"Dap3/Mrpl10/Mrpl11/Mrpl12/Mrpl14/Mrpl2/Mrpl20/Mrpl24/Mrpl28/Mrpl34/Mrpl49/Mrpl54/Mrps12/Mrps18a/Mrps18b/Mrps2/Mrps21/Mrps34/Mrps7/Ndufa7/Rpl13a/Rpl18/Rpl19/Rpl22/Rpl23a/Rpl26/Rpl27/Rpl36/Rpl37rt/Rpl3l/Rpl41/Rpl6/Rpl7l1/Rpl8/Rplp0/Rps10/Rps11/Rps15/Rps16/Rps18/Rps19/Rps2/Rps26/Rps28/Rps9";45
"SF3A66";"SF3A66";"GO:0030881";"beta-2-microglobulin binding";"10/2539";"12/22669";1.62973535454827e-08;4.53473862403057e-06;4.05718327737543e-06;"Fcgrt/H2-D1/H2-K1/H2-Q1/H2-Q10/H2-Q2/H2-Q4/H2-Q6/H2-Q7/H2-T23";10
"SF3A66";"SF3A66";"GO:0017171";"serine hydrolase activity";"52/2539";"212/22669";3.37514685205515e-08;7.51307689267475e-06;6.72187141482983e-06;"Acr/Apeh/C2/Cela3a/Cela3b/Cfb/Cfd/Cpd/Ctsa/Dpp7/Dpp9/Elane/Gzmm/Klk1/Klk1b1/Klk1b11/Klk1b16/Klk1b21/Klk1b22/Klk1b24/Klk1b26/Klk1b27/Klk1b3/Klk1b4/Klk1b5/Klk1b8/Klk1b9/Klk4/Klk5/Klk6/Klk7/Klk8/Lipe/Lonp1/Mmp9/Mst1/Pcsk4/Pla2g6/Prss28/Prss29/Prss34/Prss36/Prss53/Prss57/Prss8/Prtn3/Rhbdl1/Tmprss12/Tmprss9/Tpsab1/Tpsb2/Tpsg1";52
"SF3A66";"SF3A66";"GO:0008236";"serine-type peptidase activity";"50/2539";"207/22669";1.032555485236e-07;1.91539042511277e-05;1.7136798053215e-05;"Acr/Apeh/C2/Cela3a/Cela3b/Cfb/Cfd/Cpd/Ctsa/Dpp7/Dpp9/Elane/Gzmm/Klk1/Klk1b1/Klk1b11/Klk1b16/Klk1b21/Klk1b22/Klk1b24/Klk1b26/Klk1b27/Klk1b3/Klk1b4/Klk1b5/Klk1b8/Klk1b9/Klk4/Klk5/Klk6/Klk7/Klk8/Lonp1/Mmp9/Mst1/Pcsk4/Prss28/Prss29/Prss34/Prss36/Prss53/Prss57/Prss8/Prtn3/Rhbdl1/Tmprss12/Tmprss9/Tpsab1/Tpsb2/Tpsg1";50
"SF3A66";"SF3A66";"GO:0042608";"T cell receptor binding";"10/2539";"17/22669";2.81859622003018e-06;0.000365834675492394;0.000327308462681046;"Eps8l1/H2-D1/H2-K1/H2-Q1/H2-Q10/H2-Q2/H2-Q4/H2-Q6/H2-Q7/H2-T23";10
"SF3A66";"SF3A66";"GO:0042610";"CD8 receptor binding";"8/2539";"11/22669";2.95823187729698e-06;0.000365834675492394;0.000327308462681046;"H2-D1/H2-K1/H2-Q1/H2-Q10/H2-Q2/H2-Q4/H2-Q6/H2-Q7";8
"SF3A66";"SF3A66";"GO:0001222";"transcription corepressor binding";"10/2539";"19/22669";1.08266931543771e-05;0.00117980155004327;0.00105555612270386;"Bsn/Cdc5l/Fam89b/Hdac5/Hdgf/Nr1d1/Per1/Phf12/Zbtb7a/Zfp568";10
"SF3A66";"SF3A66";"GO:0030548";"acetylcholine receptor regulator activity";"11/2539";"23/22669";1.272023234548e-05;0.00117980155004327;0.00105555612270386;"Agrn/Ly6a/Ly6e/Ly6g6d/Ly6g6e/Ly6g6g/Ly6i/Ly6m/Lynx1/Slurp1/Slurp2";11
"SF3A66";"SF3A66";"GO:0099602";"neurotransmitter receptor regulator activity";"11/2539";"23/22669";1.272023234548e-05;0.00117980155004327;0.00105555612270386;"Agrn/Ly6a/Ly6e/Ly6g6d/Ly6g6e/Ly6g6g/Ly6i/Ly6m/Lynx1/Slurp1/Slurp2";11
"SF3A66";"SF3A66";"GO:0016810";"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds";"32/2539";"131/22669";1.50704934739911e-05;0.00129026609511939;0.001154387597279;"Acy3/Adat3/Brms1/Cda/Ddah2/Gls2/Hdac5/Klk1/Klk1b1/Klk1b11/Klk1b16/Klk1b21/Klk1b22/Klk1b24/Klk1b26/Klk1b27/Klk1b3/Klk1b4/Klk1b5/Klk1b8/Klk1b9/Oplah/Padi1/Padi2/Padi3/Padi4/Padi6/Pglyrp1/Pycrl/Sirt2/Sirt4/Sirt7";32
"SF3A66";"SF3A66";"GO:0008022";"protein C-terminus binding";"48/2539";"233/22669";2.10116295430204e-05;0.00167042454867012;0.00149451139456371;"Abl1/Ap2a1/Atp2a2/Atxn2/Axin1/Banf1/Bcam/Calcoco1/Coro1a/Dapk3/Dlg4/Dnm1/Dynll1/Eml2/Erbb2/Ercc1/Ercc2/Homer3/Hras/Hspg2/Kcnj11/Mdc1/Mif4gd/Oprl1/Pdzd3/Pex10/Pex6/Pias4/Pick1/Polr2a/Ppp1cc/Rabac1/Sae1/Sh3gl1/Shank1/Shank3/Sipa1/Slc4a1/Slc9a3r2/Sp1/Stip1/Stmn3/Taok1/Tfcp2/Top2a/Trp53/Ube2i/Vamp2";48
"SF3A66";"SF3A66";"GO:0044389";"ubiquitin-like protein ligase binding";"60/2539";"324/22669";6.17498014564693e-05;0.00381819605672502;0.00341610012735789;"Actg1/Anapc2/Arrb2/Arrdc5/Axin1/Bag6/Becn1/Brca1/Calr/Casc3/Cdk5rap3/Cul7/Cul9/Daxx/Erbb2/Erbb3/Gabarap/Ggn/Grk2/H2-Ab1/Hgs/Hsp90aa1/Hsp90ab1/Hspa1a/Hspa1b/Hspa1l/Isg15/Mc1r/Mul1/Myod1/Nploc4/Pa2g4/Pcbp2/Per1/Pias4/Pink1/Polr2a/Pou5f1/Prkaca/Prkar2a/Pxn/Rela/Rnf34/Rnf40/Scamp3/Ski/Smg5/Stat2/Stub1/Sumo2/Syt11/Tmbim6/Traf2/Traf4/Trp53/Tuba1b/Tubb5/Uba52/Ube2j2/Wrap53";60
"SF3A66";"SF3A66";"GO:0004175";"endopeptidase activity";"77/2539";"453/22669";0.000125000999987295;0.00662505299932661;0.00592736571368324;"Acr/Adam11/Adam1b/Adamts10/Adamts13/Adamtsl2/Adamtsl5/Afg3l1/Apeh/Aph1a/Blmh/C2/Capn1/Capn15/Capns1/Cela3a/Cela3b/Cfb/Cfd/Ctsf/Ctsw/Ece1/Elane/Espl1/Gpaa1/Gzmm/Klk1/Klk1b1/Klk1b11/Klk1b16/Klk1b21/Klk1b22/Klk1b24/Klk1b26/Klk1b27/Klk1b3/Klk1b4/Klk1b5/Klk1b8/Klk1b9/Klk4/Klk5/Klk6/Klk7/Klk8/Lonp1/Mmp19/Mmp23/Mmp9/Mst1/Napsa/Pcsk4/Pmpca/Prss28/Prss29/Prss34/Prss36/Prss53/Prss57/Prss8/Prtn3/Psmb6/Psmb8/Psmb9/Pycard/Rce1/Rhbdl1/Sppl2b/Sppl3/Thop1/Tmprss12/Tpsab1/Tpsb2/Tpsg1/Usp20/Usp36/Usp48";77
"SF3A66";"SF3A66";"GO:0047485";"protein N-terminus binding";"29/2539";"129/22669";0.000180876202537787;0.00915069151929802;0.00818702811486824;"Acox1/Actn4/Banf1/Chmp6/Daxx/Eif5a/Ercc2/Hax1/Hspa1a/Kcnq2/Mark2/Mau2/Men1/Plec/Ppp1cc/Rela/Rnd2/Sgf29/Slc9a3r2/Smarce1/Stxbp1/Syngr3/Taf11/Tarbp2/Tgfb1/Trp53/Tsc2/Unc13a/Vps25";29
"SF3A66";"SF3A66";"GO:0019894";"kinesin binding";"15/2539";"50/22669";0.00025856868139324;0.0119911225996115;0.0107283321314914;"Atcay/Crocc/Daxx/Dlg4/Kcnc1/Kif18b/Kif5a/Klc2/Klc3/Kpnb1/Mapk8ip2/Mapk8ip3/Nup62/Tor1a/Tor1b";15
"SF3A66";"SF3A66";"GO:0019843";"rRNA binding";"19/2539";"72/22669";0.000270052811602513;0.0120227511725439;0.0107566298853043;"Cavin1/Cirbp/Eef2/Eral1/Kdm2b/Lipe/Mrpl11/Mrpl20/Mrps18a/Mrps7/Rpl19/Rpl23a/Rpl37rt/Rpl6/Rpl8/Rplp0/Rps11/Rps18/Rps9";19
"SF3A66";"SF3A66";"GO:0003729";"mRNA binding";"60/2539";"345/22669";0.000361146975553367;0.0154598686073422;0.0138317829503435;"Arc/Calr/Celf5/Cirbp/Cpsf1/Dazap1/Denr/Dxo/Eif4a3/Eif4g3/Exosc4/Fubp3/Fus/Fxr2/Gm21992/Hnrnpl/Hnrnpm/Hsp90aa1/Jrk/Luc7l/Mex3d/Mir124a-3/Mir23a/Mir24-2/Mir294/Mir7116/Mir9-1/Mrps7/Myh10/Nanos2/Nanos3/Nova2/Nsrp1/Park7/Pcbp2/Ptbp1/Rara/Rbm14/Rbm4/Rbm4b/Rbm5/Rbms2/Rnf40/Rnps1/Rpl13a/Rpl26/Rpl6/Rps2/Rps26/Samd4b/Sf1/Shmt2/Snrnp70/Supt5/Trp53/Unk/Xpo5/Ybx2/Ythdf1/Zfp36";60
"SF3A66";"SF3A66";"GO:0016887";"ATPase activity";"68/2539";"404/22669";0.000399192924704611;0.0164556194517123;0.0147226708292617;"Abca17/Abca2/Abca3/Abca7/Abcc10/Abcc6/Abcc8/Abcf1/Atp13a1/Atp13a2/Atp2a1/Atp2a2/Atp5b/Atp5d/Atp6v1g2/Carns1/Chd3/Chd5/Chtf18/Ddx39b/Ddx49/Dhx16/Dhx34/Dhx8/Dnah2/Dync1h1/Eif4a1/Eif4a3/Entpd2/Ercc2/Fignl2/Gm960/Helz2/Hsp90aa1/Hspa1a/Hspa1b/Hspa1l/Kif17/Kif18b/Kif1c/Kif22/Kif5a/Kifc1/Kifc2/Kifc5b/Lonp1/Msh5/Myh10/Myh14/Myo1f/Pex6/Psmc4/Ptpa/Recql4/Recql5/Rnf213/Rtel1/Ruvbl2/Setx/Skiv2l/Srcap/Tap1/Tap2/Top2a/Tor1a/Tor1b/Tor2a/Upf1";68
"SF3A66";"SF3A66";"GO:0003712";"transcription coregulator activity";"72/2539";"441/22669";0.000670744363639849;0.0257427060941777;0.0230317302360544;"Actn4/Aip/Atxn7l3/Bicral/Brca1/Calcoco1/Camta2/Ccdc62/Daxx/Ddit3/Dpf1/Dpf2/Drap1/Dyrk1b/Edf1/Eid2/Eid2b/Elane/Erf/Ezh1/Fus/Gm21992/Gmeb2/Gon4l/Gps2/Hdac5/Hdgf/Hdgfl2/Helz2/Hspa1a/Irf2bp1/Jmjd6/Kat5/Kat8/Kmt2d/Mamstr/Map3k10/Med1/Med11/Med16/Med22/Med24/Mpnd/Naca/Nfe2l1/Notch1/Nupr1/Pa2g4/Park7/Parp10/Pbxip1/Phf12/Pias4/Pmf1/Prpf6/Psmc3ip/Pxn/Rbm14/Rcor2/Rfxank/Ruvbl2/Rxrb/Sirt7/Ski/Taf11/Tgfb1i1/Tle2/Tle5/Tle6/Wbp2/Zbtb32/Zfp541";72
"SF3A66";"SF3A66";"GO:0043021";"ribonucleoprotein complex binding";"30/2539";"146/22669";0.000718128259949794;0.0266425584441373;0.0238368187337721;"Abcf1/Bag6/Bop1/Cd2bp2/Csnk2b/Eef2/Eif3c/Eif3k/Eif4a3/Eif5a/Eral1/Gadd45gip1/Gcn1/Letmd1/Mtor/Ppp1ca/Prmt1/Prpf31/Prpf6/Pym1/Snrnp70/Snrpc/Snrpd2/Srp68/Timm50/Unk/Xpo5/Ybx2/Ythdf1/Zfp598";30
"SF3A66";"SF3A66";"GO:0033130";"acetylcholine receptor binding";"8/2539";"20/22669";0.000890065980310085;0.0319562398737137;0.0285909140024904;"Dlg4/Ly6a/Ly6e/Ly6g6e/Ly6i/Lynx1/Psca/Rer1";8
"SF3A66";"SF3A66";"GO:0019902";"phosphatase binding";"41/2539";"223/22669";0.000966260697802281;0.0336077548954356;0.030068507240821;"Anapc5/Anapc7/Bad/Cacng8/Cdc5l/Cfl1/Cpd/Csrnp2/Dlg4/Ell/Erbb2/Grb2/Grin1/Hsp90aa1/Iqgap1/Jak3/Lmna/Mapk3/Mvp/Ppp1ca/Ppp1cc/Ppp1r10/Ppp1r15a/Ppp1r16a/Ppp1r18/Ppp1r27/Ppp6r2/Ptpa/Pxn/Sh3gl1/Shc1/Slc9a3r2/Smg5/Sphk1/Sptbn4/Stat3/Tprn/Traf2/Trp53/Tsc2/Vrk3";41
"SF3A66";"SF3A66";"GO:0047498";"calcium-dependent phospholipase A2 activity";"7/2539";"16/22669";0.00100163113075389;0.0337822863190631;0.0302246586823982;"Pla2g1b/Pla2g2a/Pla2g2c/Pla2g2d/Pla2g2e/Pla2g2f/Pla2g5";7
